"president","date","approve","disapprove"
"Trump",2018-09-15,46.8,52.1
"Trump",2018-09-14,43,54
"Trump",2018-09-15,42,53
"Trump",2018-09-15,48,51
"Trump",2018-09-16,46.4,52.5
"Trump",2018-09-15,46,51
"Trump",2018-09-16,42,56
"Trump",2018-09-16,46,53
"Trump",2018-09-17,46.6,52.4
"Trump",2018-09-16,45,53
"Trump",2018-09-17,44,53
"Trump",2018-09-17,47,52
"Trump",2018-09-18,48,50
"Trump",2018-09-17,43,52
"Trump",2018-09-17,46,54
"Trump",2018-09-18,43,52
"Trump",2018-09-18,46,52
"Trump",2018-09-18,47.1,52
"Trump",2018-09-18,44,52
"Trump",2018-09-19,46.4,52.1
"Trump",2018-09-19,49,50
"Trump",2018-09-18,44,53
"Trump",2018-09-18,48,52
"Trump",2018-09-20,45.6,52.8
"Trump",2018-09-20,46,50
"Trump",2018-09-20,44,52
"Trump",2018-09-21,49,50
"Trump",2018-09-21,45.5,52.5
"Trump",2018-09-21,46,52
"Trump",2018-09-22,44,54
"Trump",2018-09-22,47,50
"Trump",2018-09-22,40,55
"Trump",2018-09-21,44,52
"Trump",2018-09-23,46,54
"Trump",2018-09-23,44.9,52.7
"Trump",2018-09-23,44,49
"Trump",2018-09-22,42,55
"Trump",2018-09-24,44.8,52.9
"Trump",2018-09-24,44,53
"Trump",2018-09-23,44,55
"Trump",2018-09-24,47,51
"Trump",2018-09-25,44.2,53.5
"Trump",2018-09-25,47,52
"Trump",2018-09-24,44,52
"Trump",2018-09-25,46.5,53.5
"Trump",2018-09-26,47,51
"Trump",2018-09-26,43.7,54.6
"Trump",2018-09-26,45,52
"Trump",2018-09-26,46,54
"Trump",2018-09-26,44,52
"Trump",2018-09-27,43.7,54.4
"Trump",2018-09-27,44,53
"Trump",2018-09-28,43.2,55
"Trump",2018-09-28,48,50
"Trump",2018-09-29,41,53
"Trump",2018-09-29,48,50
"Trump",2018-09-29,43.3,55.1
"Trump",2018-09-28,43,53
"Trump",2018-09-29,48,51
"Trump",2018-09-28,42,54
"Trump",2018-09-29,45,55
"Trump",2018-09-30,49,50
"Trump",2018-09-29,40,56
"Trump",2018-09-30,42.1,56.6
"Trump",2018-10-01,49,50
"Trump",2018-10-01,43,53
"Trump",2018-10-01,41.7,56.9
"Trump",2018-10-01,44,53
"Trump",2018-09-30,44,55
"Trump",2018-10-01,45,55
"Trump",2018-10-02,50,49
"Trump",2018-10-01,45,53
"Trump",2018-10-02,42.4,56
"Trump",2018-10-02,49,51
"Trump",2018-10-03,51,48
"Trump",2018-10-02,46,51
"Trump",2018-10-03,41.6,56.8
"Trump",2018-10-03,42.7,50.1
"Trump",2018-10-03,48,51
"Trump",2018-10-03,44,54
"Trump",2018-10-04,41.4,57.1
"Trump",2018-10-05,42,55
"Trump",2018-10-05,51,47
"Trump",2018-10-05,41.7,56.6
"Trump",2018-10-05,44,54
"Trump",2018-10-06,41.6,56.6
"Trump",2018-10-06,43,52
"Trump",2018-10-06,51,47
"Trump",2018-10-07,43,55.3
"Trump",2018-10-06,44,53
"Trump",2018-10-07,41,56
"Trump",2018-10-07,48,51
"Trump",2018-10-08,43.1,55
"Trump",2018-10-08,43,53
"Trump",2018-10-08,49,49
"Trump",2018-10-07,44,53
"Trump",2018-10-09,43.2,55.3
"Trump",2018-10-09,49,50
"Trump",2018-10-09,44,54
"Trump",2018-10-10,49,50
"Trump",2018-10-10,43,53
"Trump",2018-10-09,46,54
"Trump",2018-10-10,44,54.3
"Trump",2018-10-10,45,52
"Trump",2018-10-11,44.5,54.1
"Trump",2018-10-10,45,52
"Trump",2018-10-12,44.5,54
"Trump",2018-10-12,51,49
"Trump",2018-10-13,44,51
"Trump",2018-10-13,44,54
"Trump",2018-10-13,44.6,54
"Trump",2018-10-13,43,52
"Trump",2018-10-13,51,48
"Trump",2018-10-12,42,55
"Trump",2018-10-14,43,54
"Trump",2018-10-14,46.3,52.5
"Trump",2018-10-14,48,51
"Trump",2018-10-15,49,50
"Trump",2018-10-14,39,55
"Trump",2018-10-15,45.2,53.6
"Trump",2018-10-15,47,52
"Trump",2018-10-14,45,53
"Trump",2018-10-15,45,52
"Trump",2018-10-15,44,54
"Trump",2018-10-16,45.6,52.8
"Trump",2018-10-16,45,52
"Trump",2018-10-16,42,53
"Trump",2018-10-16,47,52
"Trump",2018-10-16,47,52
"Trump",2018-10-17,47,52
"Trump",2018-10-16,46,52
"Trump",2018-10-16,47.5,52.5
"Trump",2018-10-17,45.8,52.4
"Trump",2018-10-16,46,54
"Trump",2018-10-18,46.7,51.3
"Trump",2018-10-18,49,50
"Trump",2018-10-18,45,53
"Trump",2018-10-19,43,54
"Trump",2018-10-19,46.8,51.4
"Trump",2018-10-19,47,52
"Trump",2018-10-18,45,51
"Trump",2018-10-20,43,54.4
"Trump",2018-10-20,46,51
"Trump",2018-10-20,48,51
"Trump",2018-10-20,46.5,51.6
"Trump",2018-10-19,48,50
"Trump",2018-10-21,43,53
"Trump",2018-10-21,46.1,52
"Trump",2018-10-20,44,53
"Trump",2018-10-21,47,52
"Trump",2018-10-21,48,52
"Trump",2018-10-22,46,52
"Trump",2018-10-22,45,52
"Trump",2018-10-22,46,52.2
"Trump",2018-10-21,45,53
"Trump",2018-10-22,41,53
"Trump",2018-10-23,47,51
"Trump",2018-10-22,47,50
"Trump",2018-10-23,45.8,52.7
"Trump",2018-10-23,47.5,52.5
"Trump",2018-10-24,48,51
"Trump",2018-10-23,45,54
"Trump",2018-10-24,46.6,52.2
"Trump",2018-10-24,41,57
"Trump",2018-10-25,45,54
"Trump",2018-10-25,45.9,53.4
"Trump",2018-10-25,45,54
"Trump",2018-10-26,50,49
"Trump",2018-10-25,44,54
"Trump",2018-10-26,44.4,54.7
"Trump",2018-10-27,44,56
"Trump",2018-10-27,46,51
"Trump",2018-10-27,44.2,54.7
"Trump",2018-10-27,48,51
"Trump",2018-10-28,45,54
"Trump",2018-10-28,45.7,53.2
"Trump",2018-10-28,46,52
"Trump",2018-10-27,43,54
"Trump",2018-10-28,41,53
"Trump",2018-10-29,49,50
"Trump",2018-10-29,44,52
"Trump",2018-10-28,44,54
"Trump",2018-10-29,46.6,52.3
"Trump",2018-10-30,47.3,51.6
"Trump",2018-10-30,44,54
"Trump",2018-10-30,49,50
"Trump",2018-10-30,47,53
"Trump",2018-10-31,46.6,52.1
"Trump",2018-10-31,51,47
"Trump",2018-10-31,44,52
"Trump",2018-10-30,45,55
"Trump",2018-10-31,48,51
"Trump",2018-10-30,47,51
"Trump",2018-11-01,46.2,52.4
"Trump",2018-11-01,45,51
"Trump",2018-10-31,45,52
"Trump",2018-11-01,45,54
"Trump",2018-11-02,47.8,51.1
"Trump",2018-11-02,46,52
"Trump",2018-11-02,41,57
"Trump",2018-11-02,50,49
"Trump",2018-11-02,45,54
"Trump",2018-11-03,47.7,51.2
"Trump",2018-11-03,48,50
"Trump",2018-11-03,46,51
"Trump",2018-11-04,46.4,52
"Trump",2018-11-04,45,53
"Trump",2018-11-03,44,55
"Trump",2018-11-04,46,53
"Trump",2018-11-05,45.5,52.5
"Trump",2018-11-05,48,50
"Trump",2018-11-05,46.3,51.9
"Trump",2018-11-05,45,55
"Trump",2018-11-06,45,55
"Trump",2018-11-06,45,51
"Trump",2018-11-06,48,49
"Trump",2018-11-06,45.7,52.1
"Trump",2018-11-06,48,50
"Trump",2018-11-07,47,53
"Trump",2018-11-07,45.9,51.9
"Trump",2018-11-06,47,50
"Trump",2018-11-07,45,54
"Trump",2018-11-07,48,50
"Trump",2018-11-08,45,50
"Trump",2018-11-08,49,49
"Trump",2018-11-08,45,52
"Trump",2018-11-08,49,51
"Trump",2018-11-07,45,55
"Trump",2018-11-07,46,52
"Trump",2018-11-09,46,52
"Trump",2018-11-09,44,54
"Trump",2018-11-09,42.7,55
"Trump",2018-11-10,49,51
"Trump",2018-11-10,42,55
"Trump",2018-11-10,43.1,55
"Trump",2018-11-10,46,52
"Trump",2018-11-10,42,56
"Trump",2018-11-11,45,53.2
"Trump",2018-11-10,43,56
"Trump",2018-11-11,48,52
"Trump",2018-11-11,44,49
"Trump",2018-11-11,44,55
"Trump",2018-11-12,46,52
"Trump",2018-11-11,44,54
"Trump",2018-11-12,44.5,54
"Trump",2018-11-12,45.3,52.4
"Trump",2018-11-13,48,50
"Trump",2018-11-13,47,53
"Trump",2018-11-12,46,52
"Trump",2018-11-13,45.3,52.1
"Trump",2018-11-14,49,50
"Trump",2018-11-14,44,55
"Trump",2018-11-14,45.9,51.4
"Trump",2018-11-13,43,55
"Trump",2018-11-14,48,52
"Trump",2018-11-13,47,53
"Trump",2018-11-13,47,53
"Trump",2018-11-15,46.1,51
"Trump",2018-11-15,44,54
"Trump",2018-11-15,48,52
"Trump",2018-11-16,50,49
"Trump",2018-11-16,46.4,50.6
"Trump",2018-11-17,50,49
"Trump",2018-11-17,48,52
"Trump",2018-11-17,45.8,51.2
"Trump",2018-11-16,41,54
"Trump",2018-11-17,45,51
"Trump",2018-11-18,46,54
"Trump",2018-11-18,46.5,50.1
"Trump",2018-11-19,45,53
"Trump",2018-11-19,47,49.5
"Trump",2018-11-19,51,48
"Trump",2018-11-20,46,54
"Trump",2018-11-20,46.3,49.9
"Trump",2018-11-21,47,53
"Trump",2018-11-21,46.7,50.4
"Trump",2018-11-20,47,53
"Trump",2018-11-22,47,50
"Trump",2018-11-22,48,52
"Trump",2018-11-23,47.5,48.9
"Trump",2018-11-24,47,53
"Trump",2018-11-24,45.7,50.3
"Trump",2018-11-24,49,49
"Trump",2018-11-25,44.6,51.5
"Trump",2018-11-25,47,53
"Trump",2018-11-26,44,47
"Trump",2018-11-26,44.7,51.7
"Trump",2018-11-26,44,54.5
"Trump",2018-11-26,48,50
"Trump",2018-11-27,43,53
"Trump",2018-11-27,48,52
"Trump",2018-11-27,47,51
"Trump",2018-11-27,44,52.6
"Trump",2018-11-26,48,52
"Trump",2018-11-28,42.9,53
"Trump",2018-11-28,47,51
"Trump",2018-11-28,45,54
"Trump",2018-11-28,49,51
"Trump",2018-11-27,48,52
"Trump",2018-11-27,46,54
"Trump",2018-11-28,43,55
"Trump",2018-11-29,49,51
"Trump",2018-11-29,43.4,52.7
"Trump",2018-11-30,48,50
"Trump",2018-11-30,43.1,53.2
"Trump",2018-11-29,45,52.5
"Trump",2018-12-01,43,49
"Trump",2018-12-01,48,51
"Trump",2018-12-01,43,56
"Trump",2018-12-01,49,51
"Trump",2018-12-01,44,52.4
"Trump",2018-12-02,49,51
"Trump",2018-12-02,44.3,52.2
"Trump",2018-12-02,43,55
"Trump",2018-12-03,43.4,53.3
"Trump",2018-12-02,45,53
"Trump",2018-12-03,46,52
"Trump",2018-12-03,50,48
"Trump",2018-12-04,43.8,53.1
"Trump",2018-12-04,50,50
"Trump",2018-12-04,43,54
"Trump",2018-12-04,49,50
"Trump",2018-12-05,43.8,53.1
"Trump",2018-12-04,48,52
"Trump",2018-12-05,45,52
"Trump",2018-12-05,50,49
"Trump",2018-12-05,44,53
"Trump",2018-12-05,49,51
"Trump",2018-12-06,48,52
"Trump",2018-12-05,44,53
"Trump",2018-12-06,42.8,54.1
"Trump",2018-12-07,48,51
"Trump",2018-12-07,42.7,54.3
"Trump",2018-12-06,44,53
"Trump",2018-12-07,45,54
"Trump",2018-12-08,44,55
"Trump",2018-12-08,43.3,47.4
"Trump",2018-12-08,40,53
"Trump",2018-12-08,47,53
"Trump",2018-12-08,49,49
"Trump",2018-12-08,44,53.1
"Trump",2018-12-09,44.4,52.8
"Trump",2018-12-09,43,50
"Trump",2018-12-09,48,52
"Trump",2018-12-08,44,55
"Trump",2018-12-10,48,52
"Trump",2018-12-10,43,54
"Trump",2018-12-10,46,52
"Trump",2018-12-10,48,50
"Trump",2018-12-09,44,55
"Trump",2018-12-10,44.8,52
"Trump",2018-12-11,49,48
"Trump",2018-12-11,50,50
"Trump",2018-12-11,43,55
"Trump",2018-12-11,44.8,51.9
"Trump",2018-12-11,44,53
"Trump",2018-12-12,48,50
"Trump",2018-12-12,46,50.9
"Trump",2018-12-12,48,51
"Trump",2018-12-11,49,51
"Trump",2018-12-12,50,50
"Trump",2018-12-13,49,51
"Trump",2018-12-13,44,55
"Trump",2018-12-13,46.8,50.4
"Trump",2018-12-13,42.1,53.8
"Trump",2018-12-14,47,51
"Trump",2018-12-13,43,55
"Trump",2018-12-14,45.4,51.9
"Trump",2018-12-15,41,55
"Trump",2018-12-15,48,52
"Trump",2018-12-15,43,53
"Trump",2018-12-14,39,52
"Trump",2018-12-15,46,53
"Trump",2018-12-15,44,55
"Trump",2018-12-15,44.5,52.6
"Trump",2018-12-16,44.1,52.8
"Trump",2018-12-16,45,55
"Trump",2018-12-16,47,53
"Trump",2018-12-16,38,55
"Trump",2018-12-16,44,54
"Trump",2018-12-17,43,54
"Trump",2018-12-17,47,52
"Trump",2018-12-17,44.3,52.6
"Trump",2018-12-18,44.2,53.1
"Trump",2018-12-18,48,51
"Trump",2018-12-18,48,52
"Trump",2018-12-18,44,53.5
"Trump",2018-12-19,49,50
"Trump",2018-12-19,48,52
"Trump",2018-12-19,44.1,53.1
"Trump",2018-12-20,43.8,53.6
"Trump",2018-12-19,45,53
"Trump",2018-12-20,47,53
"Trump",2018-12-21,44.4,53.2
"Trump",2018-12-21,45,53
"Trump",2018-12-21,46,52
"Trump",2018-12-22,44,53
"Trump",2018-12-22,47,53
"Trump",2018-12-22,44,53.8
"Trump",2018-12-22,39,56
"Trump",2018-12-22,44,55
"Trump",2018-12-23,42.8,55
"Trump",2018-12-24,43,54.9
"Trump",2018-12-24,44,52
"Trump",2018-12-23,42,56
"Trump",2018-12-25,47,52
"Trump",2018-12-24,44,56
"Trump",2018-12-25,43.2,54.3
"Trump",2018-12-26,44,53
"Trump",2018-12-25,45,55
"Trump",2018-12-26,43,54
"Trump",2018-12-26,42.4,55.1
"Trump",2018-12-26,47,52
"Trump",2018-12-27,41.9,55
"Trump",2018-12-27,45,55
"Trump",2018-12-27,42,55
"Trump",2018-12-26,46,54
"Trump",2018-12-28,45,53
"Trump",2018-12-28,41.9,54.6
"Trump",2018-12-29,45,54
"Trump",2018-12-30,42,55.8
"Trump",2018-12-30,46,51
"Trump",2018-12-30,45,55
"Trump",2018-12-31,42.7,55
"Trump",2018-12-31,44,54
"Trump",2019-01-01,40,57.2
"Trump",2019-01-01,47,51
"Trump",2019-01-01,46,54
"Trump",2019-01-01,44,52
"Trump",2019-01-02,46,53
"Trump",2019-01-01,44,54
"Trump",2019-01-02,39.9,57
"Trump",2019-01-02,47,53
"Trump",2019-01-02,46,54
"Trump",2019-01-03,39.8,57.3
"Trump",2019-01-02,42,56
"Trump",2019-01-03,47,53
"Trump",2019-01-04,46,53
"Trump",2019-01-03,43,52
"Trump",2019-01-04,48,52
"Trump",2019-01-04,41.4,55.6
"Trump",2019-01-04,42,56
"Trump",2019-01-05,41,55.8
"Trump",2019-01-05,46,53
"Trump",2019-01-05,47,53
"Trump",2019-01-05,43,52
"Trump",2019-01-06,42,54
"Trump",2019-01-06,46,54
"Trump",2019-01-06,43,54
"Trump",2019-01-07,42,54.1
"Trump",2019-01-06,43,55
"Trump",2019-01-07,47,52
"Trump",2019-01-07,44,56
"Trump",2019-01-07,44,53
"Trump",2019-01-08,45,53
"Trump",2019-01-08,42,56
"Trump",2019-01-08,43.3,53.3
"Trump",2019-01-08,43,55
"Trump",2019-01-08,44,56
"Trump",2019-01-08,45,55
"Trump",2019-01-09,42.9,54
"Trump",2019-01-09,45,54
"Trump",2019-01-09,44,56
"Trump",2019-01-09,45,54
"Trump",2019-01-09,42,56
"Trump",2019-01-10,44,56
"Trump",2019-01-10,43.2,53.7
"Trump",2019-01-11,42.2,54.9
"Trump",2019-01-10,42,53
"Trump",2019-01-10,45,55
"Trump",2019-01-11,43,55
"Trump",2019-01-11,46,54
"Trump",2019-01-10,44,54
"Trump",2019-01-11,41,55
"Trump",2019-01-12,42.1,54.9
"Trump",2019-01-12,40,54
"Trump",2019-01-12,46,54
"Trump",2019-01-12,43,55
"Trump",2019-01-12,43,55
"Trump",2019-01-13,42.3,55.4
"Trump",2019-01-12,41,56
"Trump",2019-01-13,42,54
"Trump",2019-01-13,45,55
"Trump",2019-01-14,43,55
"Trump",2019-01-14,42,55
"Trump",2019-01-14,45,52
"Trump",2019-01-14,43,57
"Trump",2019-01-14,42.4,55.3
"Trump",2019-01-15,42,58
"Trump",2019-01-15,41,56
"Trump",2019-01-15,44,55
"Trump",2019-01-15,44,56
"Trump",2019-01-14,42,55
"Trump",2019-01-15,42.8,54.8
"Trump",2019-01-15,45,55
"Trump",2019-01-16,44,55
"Trump",2019-01-16,43.6,53.8
"Trump",2019-01-15,42,55
"Trump",2019-01-16,42,55
"Trump",2019-01-16,42,58
"Trump",2019-01-16,42,56
"Trump",2019-01-17,43.4,53.8
"Trump",2019-01-17,44,56
"Trump",2019-01-17,43,55
"Trump",2019-01-18,44,56
"Trump",2019-01-18,43,57
"Trump",2019-01-18,43.2,53.9
"Trump",2019-01-19,42,56
"Trump",2019-01-19,43.3,53.9
"Trump",2019-01-19,41,56
"Trump",2019-01-19,43,57
"Trump",2019-01-19,44,56
"Trump",2019-01-20,43,57
"Trump",2019-01-20,40,57
"Trump",2019-01-19,43,56
"Trump",2019-01-20,40,57
"Trump",2019-01-20,44,56
"Trump",2019-01-20,42.4,54.7
"Trump",2019-01-21,41.8,55.2
"Trump",2019-01-21,44,56
"Trump",2019-01-21,43,54
"Trump",2019-01-21,44,56
"Trump",2019-01-20,43,55
"Trump",2019-01-20,41.5,51.5
"Trump",2019-01-21,42,55
"Trump",2019-01-22,44,55
"Trump",2019-01-21,45,53
"Trump",2019-01-22,43,57
"Trump",2019-01-22,41.3,55.8
"Trump",2019-01-22,44,56
"Trump",2019-01-21,44,56
"Trump",2019-01-22,42,55
"Trump",2019-01-23,41.5,55.9
"Trump",2019-01-23,45,54
"Trump",2019-01-23,38,58
"Trump",2019-01-23,43,57
"Trump",2019-01-24,42,58
"Trump",2019-01-24,41.3,55.9
"Trump",2019-01-23,43,55
"Trump",2019-01-24,42,56
"Trump",2019-01-25,42,58
"Trump",2019-01-25,45,54
"Trump",2019-01-25,41.9,55.2
"Trump",2019-01-26,40,55
"Trump",2019-01-26,42.3,54.8
"Trump",2019-01-26,45,54
"Trump",2019-01-26,43,57
"Trump",2019-01-26,41,56
"Trump",2019-01-26,43,53
"Trump",2019-01-27,44,56
"Trump",2019-01-26,42,56
"Trump",2019-01-27,38,57
"Trump",2019-01-27,42.3,54.8
"Trump",2019-01-28,44,56
"Trump",2019-01-28,43,56
"Trump",2019-01-28,43,54
"Trump",2019-01-28,43,54.4
"Trump",2019-01-27,42,56
"Trump",2019-01-29,42.7,54.8
"Trump",2019-01-29,43,56
"Trump",2019-01-28,44,54
"Trump",2019-01-29,44,56
"Trump",2019-01-29,43,57
"Trump",2019-01-30,43,57
"Trump",2019-01-30,44,56
"Trump",2019-01-29,43,55
"Trump",2019-01-30,42.5,54.8
"Trump",2019-01-30,42,56
"Trump",2019-01-31,44,56
"Trump",2019-01-31,43.1,54.5
"Trump",2019-02-01,42.3,55.2
"Trump",2019-02-01,45,54
"Trump",2019-01-31,43,55
"Trump",2019-02-01,45,55
"Trump",2019-02-01,42,54
"Trump",2019-02-02,44,56
"Trump",2019-02-01,41,56
"Trump",2019-02-01,41,57
"Trump",2019-02-02,48,51
"Trump",2019-02-02,43,55
"Trump",2019-02-03,44,56
"Trump",2019-02-03,42,55
"Trump",2019-02-04,48,51
"Trump",2019-02-04,44,56
"Trump",2019-02-04,42,54
"Trump",2019-02-05,45,55
"Trump",2019-02-05,49,50
"Trump",2019-02-04,45,53
"Trump",2019-02-06,44,56
"Trump",2019-02-05,45,53
"Obama",2017-01-18,59,37
"Obama",2017-01-17,58,38
"Obama",2017-01-16,57,39
"Obama",2017-01-14,57,38
"Obama",2017-01-13,57,39
"Obama",2017-01-12,58,37
"Obama",2017-01-11,57,40
"Obama",2017-01-10,57,40
"Obama",2017-01-09,55,42
"Obama",2017-01-08,56,40
"Obama",2017-01-07,56,41
"Obama",2017-01-06,56,40
"Obama",2017-01-05,56,41
"Obama",2017-01-04,56,42
"Obama",2017-01-03,54,43
"Obama",2017-01-01,53,43
"Obama",2016-12-31,54,42
"Obama",2016-12-29,55,40
"Obama",2016-12-28,56,41
"Obama",2016-12-27,55,40
"Obama",2016-12-25,56,40
"Obama",2016-12-24,56,40
"Obama",2016-12-22,56,41
"Obama",2016-12-21,56,40
"Obama",2016-12-20,56,40
"Obama",2016-12-19,57,39
"Obama",2016-12-18,57,39
"Obama",2016-12-17,57,38
"Obama",2016-12-16,56,40
"Obama",2016-12-15,56,40
"Obama",2016-12-14,56,41
"Obama",2016-12-13,56,41
"Obama",2016-12-12,57,40
"Obama",2016-12-11,56,41
"Obama",2016-12-10,59,39
"Obama",2016-12-09,58,40
"Obama",2016-12-08,59,39
"Obama",2016-12-07,56,41
"Obama",2016-12-05,55,41
"Obama",2016-12-04,54,42
"Obama",2016-12-03,54,42
"Obama",2016-12-02,53,44
"Obama",2016-12-01,53,45
"Obama",2016-11-30,54,43
"Obama",2016-11-28,57,40
"Obama",2016-11-27,57,39
"Obama",2016-11-26,57,39
"Obama",2016-11-25,56,40
"Obama",2016-11-24,56,40
"Obama",2016-11-22,55,42
"Obama",2016-11-21,55,42
"Obama",2016-11-20,56,42
"Obama",2016-11-19,57,40
"Obama",2016-11-18,56,41
"Obama",2016-11-17,58,40
"Obama",2016-11-16,56,42
"Obama",2016-11-15,56,41
"Obama",2016-11-14,56,40
"Obama",2016-11-13,57,40
"Obama",2016-11-12,57,40
"Obama",2016-11-11,57,41
"Obama",2016-11-10,57,40
"Obama",2016-11-09,58,40
"Obama",2016-11-08,56,42
"Obama",2016-11-07,56,42
"Obama",2016-11-06,56,42
"Obama",2016-11-05,56,41
"Obama",2016-11-04,53,44
"Obama",2016-11-03,51,46
"Obama",2016-11-02,49,48
"Obama",2016-11-01,51,47
"Obama",2016-10-30,53,45
"Obama",2016-10-29,54,44
"Obama",2016-10-28,55,43
"Obama",2016-10-27,53,44
"Obama",2016-10-26,54,43
"Obama",2016-10-25,53,44
"Obama",2016-10-24,52,44
"Obama",2016-10-23,52,46
"Obama",2016-10-22,54,43
"Obama",2016-10-21,56,41
"Obama",2016-10-20,57,40
"Obama",2016-10-19,55,42
"Obama",2016-10-18,55,42
"Obama",2016-10-17,53,44
"Obama",2016-10-16,54,43
"Obama",2016-10-15,54,43
"Obama",2016-10-14,55,41
"Obama",2016-10-13,54,42
"Obama",2016-10-12,53,43
"Obama",2016-10-11,53,42
"Obama",2016-10-10,54,42
"Obama",2016-10-09,55,42
"Obama",2016-10-08,53,44
"Obama",2016-10-07,52,46
"Obama",2016-10-06,51,46
"Obama",2016-10-05,51,45
"Obama",2016-10-03,54,43
"Obama",2016-10-02,54,43
"Obama",2016-10-01,54,43
"Obama",2016-09-30,52,45
"Obama",2016-09-29,53,44
"Obama",2016-09-28,52,44
"Obama",2016-09-27,51,45
"Obama",2016-09-26,50,45
"Obama",2016-09-25,51,44
"Obama",2016-09-24,54,41
"Obama",2016-09-23,54,41
"Obama",2016-09-22,53,42
"Obama",2016-09-21,52,44
"Obama",2016-09-20,52,45
"Obama",2016-09-19,53,44
"Obama",2016-09-18,51,45
"Obama",2016-09-17,51,45
"Obama",2016-09-16,52,44
"Obama",2016-09-15,53,45
"Obama",2016-09-14,54,43
"Obama",2016-09-13,52,45
"Obama",2016-09-12,53,44
"Obama",2016-09-11,50,46
"Obama",2016-09-10,51,45
"Obama",2016-09-09,50,45
"Obama",2016-09-08,50,46
"Obama",2016-09-07,50,46
"Obama",2016-09-05,51,45
"Obama",2016-09-04,52,44
"Obama",2016-09-03,52,44
"Obama",2016-09-02,52,44
"Obama",2016-09-01,51,45
"Obama",2016-08-31,52,44
"Obama",2016-08-30,52,44
"Obama",2016-08-29,52,43
"Obama",2016-08-28,51,44
"Obama",2016-08-27,51,44
"Obama",2016-08-26,52,44
"Obama",2016-08-25,51,43
"Obama",2016-08-24,51,44
"Obama",2016-08-23,48,46
"Obama",2016-08-22,51,44
"Obama",2016-08-21,50,45
"Obama",2016-08-20,52,44
"Obama",2016-08-19,51,46
"Obama",2016-08-18,52,45
"Obama",2016-08-17,51,45
"Obama",2016-08-15,52,45
"Obama",2016-08-14,51,45
"Obama",2016-08-13,53,44
"Obama",2016-08-12,54,43
"Obama",2016-08-11,53,43
"Obama",2016-08-10,53,42
"Obama",2016-08-09,49,46
"Obama",2016-08-08,50,45
"Obama",2016-08-07,52,45
"Obama",2016-08-06,53,44
"Obama",2016-08-05,52,45
"Obama",2016-08-04,49,46
"Obama",2016-08-03,50,45
"Obama",2016-08-02,51,44
"Obama",2016-08-01,52,44
"Obama",2016-07-31,53,44
"Obama",2016-07-30,54,43
"Obama",2016-07-29,54,42
"Obama",2016-07-28,53,43
"Obama",2016-07-27,52,44
"Obama",2016-07-26,51,46
"Obama",2016-07-25,51,45
"Obama",2016-07-24,50,46
"Obama",2016-07-23,49,48
"Obama",2016-07-22,49,47
"Obama",2016-07-21,49,47
"Obama",2016-07-19,49,47
"Obama",2016-07-18,49,47
"Obama",2016-07-17,49,46
"Obama",2016-07-16,51,44
"Obama",2016-07-15,49,46
"Obama",2016-07-14,49,47
"Obama",2016-07-13,47,48
"Obama",2016-07-11,48,48
"Obama",2016-07-10,49,47
"Obama",2016-07-09,51,46
"Obama",2016-07-08,51,45
"Obama",2016-07-07,51,45
"Obama",2016-07-06,51,45
"Obama",2016-07-05,50,45
"Obama",2016-07-04,50,45
"Obama",2016-07-02,51,44
"Obama",2016-07-01,51,45
"Obama",2016-06-30,51,45
"Obama",2016-06-29,51,45
"Obama",2016-06-28,52,44
"Obama",2016-06-27,51,44
"Obama",2016-06-26,51,44
"Obama",2016-06-25,50,45
"Obama",2016-06-24,50,45
"Obama",2016-06-23,50,46
"Obama",2016-06-22,50,45
"Obama",2016-06-21,49,46
"Obama",2016-06-20,49,45
"Obama",2016-06-19,50,45
"Obama",2016-06-18,52,44
"Obama",2016-06-17,53,44
"Obama",2016-06-16,53,43
"Obama",2016-06-15,53,45
"Obama",2016-06-14,53,44
"Obama",2016-06-13,53,44
"Obama",2016-06-12,53,44
"Obama",2016-06-11,52,44
"Obama",2016-06-10,52,44
"Obama",2016-06-09,54,42
"Obama",2016-06-08,52,43
"Obama",2016-06-07,53,43
"Obama",2016-06-06,50,46
"Obama",2016-06-05,51,44
"Obama",2016-06-04,50,44
"Obama",2016-06-03,51,44
"Obama",2016-06-02,53,43
"Obama",2016-06-01,51,45
"Obama",2016-05-31,52,44
"Obama",2016-05-30,51,45
"Obama",2016-05-29,52,44
"Obama",2016-05-28,53,44
"Obama",2016-05-27,52,44
"Obama",2016-05-26,50,46
"Obama",2016-05-25,50,45
"Obama",2016-05-24,52,44
"Obama",2016-05-23,53,43
"Obama",2016-05-22,52,44
"Obama",2016-05-21,50,45
"Obama",2016-05-20,52,43
"Obama",2016-05-19,52,44
"Obama",2016-05-18,51,45
"Obama",2016-05-17,49,46
"Obama",2016-05-16,50,45
"Obama",2016-05-15,50,44
"Obama",2016-05-14,51,44
"Obama",2016-05-13,50,46
"Obama",2016-05-12,50,46
"Obama",2016-05-11,50,47
"Obama",2016-05-10,52,44
"Obama",2016-05-09,52,44
"Obama",2016-05-08,53,43
"Obama",2016-05-07,53,43
"Obama",2016-05-06,53,43
"Obama",2016-05-05,52,45
"Obama",2016-05-04,51,45
"Obama",2016-05-03,50,46
"Obama",2016-05-02,51,45
"Obama",2016-05-01,52,45
"Obama",2016-04-30,52,45
"Obama",2016-04-29,52,45
"Obama",2016-04-28,50,46
"Obama",2016-04-27,50,46
